,ObjName,Redshift,DM15,DM15err,Subtype,EBV,EBVhost,EBVmw,pivot,slope,EBVhostNew,EBVPaper1,Source1,EBVPaper2,Source2,EBVPaper3,Source3,EBVmwSFD,maxBV,EBVfinal
236,SN2006az,0.030935,1.29,0.03,Ia-norm,0.0111,0.0,0.0111,1.9,0.8,0.1743031709033468,,,,,,,0.01387436781078577,0.03649146735822839,0.1743031709033468
237,SN1999cl,0.007609,1.17,0.06,Ia-norm,0.0325,1.328,0.0,1.4,0.7,1.2103830937966107,1.08,https://academic.oup.com/mnras/article/479/3/3663/5040246,,,,,0.037991128861904144,1.0880878290883906,1.08
238,SN2008bf,0.0246,1.05,0.04,Ia-norm,0.0296,0.093,0.0,1.1,1.1,0.06424926573398154,0.0,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,,,,,0.034548941999673836,-0.062171735734398936,0.0
239,SN2005kc,0.015119999999999996,1.24,0.04,Ia-norm,0.1136,0.2,0.0,1.2,1.1,0.27446891376257637,0.267,https://iopscience.iop.org/article/10.1088/0004-637X/704/2/1036,0.35,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,0.31,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,0.13211028277873993,0.25034751012699274,0.267
240,SN1996ai,0.003156,0.88,0.06,Ia-norm,0.0122,0.0,0.0122,1.8,1.6,,1.69,https://arxiv.org/pdf/1905.11516.pdf,,,,,0.014114382676780226,,1.69
241,SN2002do,0.015881,1.56,0.08,Ia-norm,0.2703,0.0,0.2703,,,,,,,,,,0.3137614130973816,,0.0
242,SN2008A,0.016428,1.28,0.09,Iax,0.0427,0.0,0.0427,0.7,1.5,0.289225380844672,0.2,https://iopscience.iop.org/article/10.1088/0004-637X/767/1/57/pdf,,,,,0.05426756665110588,0.19078779078918018,0.2
243,SN1993ae,0.019667,1.261106143,0.07400000000000001,Ia-norm,0.0334,0.0,0.0334,0.3,0.7,0.053762384889429415,,,,,,,0.03898410126566887,-0.06173403954066359,0.053762384889429415
244,SN1999by,0.002128,1.97,0.04,Ia-91bg,0.0134,0.036000000000000004,0.0,1.5,1.0,0.0,0.02,https://arxiv.org/pdf/1702.06585.pdf,,,,,0.015713227912783626,0.48865104366672085,0.02
245,SN2003iv,0.034307,1.65,0.07,Ia-norm,0.1184,0.14300000000000002,0.0,1.3,0.9,-0.16889590454926057,,,,,,,0.13710686564445496,-0.11016731661149848,-0.16889590454926057
246,SN2005el,0.01491,1.27,0.05,Ia-norm,0.0976,0.124,0.0,1.1,1.1,0.03884335970562508,0.0,https://iopscience.iop.org/article/10.1088/0004-637X/704/2/1036,0.015,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,0.1140507310628891,-0.000775169760874661,0.015
247,SN2001G,0.01677,1.025465792,0.07,Ia-norm,0.0135,0.0,0.0135,0.8,1.2,0.08765454831868813,,,,,,,0.0156814344227314,-0.05679900824393869,0.08765454831868813
248,SN2004bg,0.021035,1.05,0.09,Ia-norm,0.019,0.062,0.0,1.0,1.1,0.0717042848980512,,,,,,,0.02205819450318813,-0.06720746406681499,0.0717042848980512
249,SN2005mc,0.025221,1.63,0.05,Ia-norm,0.0379,0.2,0.0,1.9,1.7,0.5945754563604906,0.212,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.04362303018569946,0.5538778851738861,0.212
250,SN2006X,0.00524,1.18,0.03,Ia-norm,0.0228,1.496,0.0,1.3,0.8,1.4446575306435359,1.36,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,1.24,https://academic.oup.com/mnras/article/479/3/3663/5040246,,,0.026224935427308086,1.3110103807563505,1.36
251,SN1998aq,0.003699,1.11,0.04,Ia-norm,0.0122,0.024,0.0,1.5,0.9,0.06261963189766684,0.01,https://iopscience.iop.org/article/10.1086/512054/pdf,,,,,0.014118024148046969,-0.08488007030598155,0.01
252,SN2001fe,0.013539,1.0,0.07,Ia-norm,0.0185,0.08199999999999999,0.0,1.4,1.0,0.13723280427978718,,,,,,,0.022428257390856743,0.00074270588849501,0.13723280427978718
253,SN2006cp,0.022289,0.98,0.09,Ia-norm,0.0223,0.28800000000000003,0.0,1.2,1.0,0.1493717814667897,0.134,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,,,,,0.02642706036567688,0.018085924082868132,0.134
254,SN2007le,0.006721,1.01,0.03,Ia-norm,0.0334,0.0,0.0334,1.6,0.9,0.38267627452646913,0.379,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,0.388,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,0.34,https://academic.oup.com/mnras/article/479/3/3663/5040246,0.033438876271247864,0.2566765330592524,0.379
255,SN1998dm,0.006534999999999999,0.9,0.03,Ia-norm,0.0385,0.434,0.0,1.1,1.1,0.30577618447596316,0.33,Jiawen,0.35,https://academic.oup.com/mnras/article/479/3/3663/5040246,,,0.045368149876594537,0.20045197110045265,0.33
256,SN2002aw,0.026145,1.05,0.06,Ia-norm,0.0059,0.0,0.0059,1.6,0.8,0.2510327636155843,,,,,,,0.006934763863682747,0.09699758401121272,0.2510327636155843
257,SN2004at,0.023131,1.05,0.03,Ia-norm,0.0094,0.0,0.0094,,,,,,,,,,0.011885751970112324,,0.0
258,SN2006le,0.017432,0.88,0.03,Ia-norm,0.35100000000000003,0.452,0.0,1.5,0.9,-0.014410456895282253,,,,,,,0.4487457573413849,0.2859477620742936,-0.014410456895282253
259,SN2002cd,0.010344,0.84,0.05,Ia-norm,0.3501,1.008,0.0,1.7,0.7,,0.7,https://academic.oup.com/mnras/article/479/3/3663/5040246,,,,,0.4053798019886017,,0.7
260,SN2006hx,0.045494,1.052732499,0.07400000000000001,Ia-norm,0.0256,0.0,0.0256,0.7,0.2,0.5777641692114996,0.21,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.02999583818018436,0.44671755020631565,0.21
261,SN1997bp,0.008312,1.08,0.06,Ia-norm,0.0384,0.0,0.0384,1.9,0.7,0.3605252347329613,,,,,,,0.04428637400269509,0.2432703892059962,0.3605252347329613
262,SN2004gc,0.032089,1.08,0.05,Ia-norm,0.1781,0.0,0.1781,0.7,0.0,0.05119608587894242,0.242,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.20607890188694,0.09573376823622226,0.242
263,SN2006ev,0.028733,1.32,0.05,Ia-norm,0.0759,0.0,0.0759,1.0,0.0,0.21984512753234503,0.199,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.09007193893194199,0.16161814391185203,0.199
264,SN1998dx,0.054224,1.32,0.07,Ia-norm,0.0356,0.0,0.0356,1.1,1.1,0.02113718310181062,0.03,https://iopscience.iop.org/article/10.1086/512054/pdf,,,,,0.04040009528398514,-0.08676164416663923,0.03
265,SN2001ck,0.034717000000000005,1.05,0.05,Ia-norm,0.011,0.0,0.011,1.0,1.2,0.14653437782653428,,,,,,,0.012674454599618912,-0.001761111041901131,0.14653437782653428
266,SN2006ha,0.030654,1.368581946,0.07400000000000001,Ia-norm,0.0385,0.0,0.0385,,,,,,,,,,0.04473346844315529,,0.0
267,SN1995bd,0.0146,0.94,0.04,Ia-norm,0.4202,0.0,0.4202,,,,,,,,,,0.4899593591690064,,0.0
268,SN2001ah,0.057756,0.98,0.08,Ia-norm,0.0106,0.0,0.0106,0.4,1.3,,,,,,,,0.01287752017378807,,0.0
269,SN2003kc,0.033176,1.140199861,0.07400000000000001,Ia-norm,0.0163,0.0,0.0163,,,,,,,,,,0.02042939700186253,,0.0
270,SN1995ak,0.022719,1.25,0.07,Ia-norm,0.0326,0.0,0.0326,,,,,,,,,,0.037905387580394745,,0.0
271,SN2007N,0.01287891,1.874690474,0.07,Ia-91bg,0.0343,0.0,0.0343,1.5,1.1,,0.35,https://arxiv.org/pdf/1702.06585.pdf,,,,,0.0403105653822422,,0.35
272,SN2000E,0.00475,1.09,0.05,Ia-norm,0.3168,0.0,0.3168,1.7,0.7,-0.10570978917294344,0.217,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,,,,,0.37192943692207336,0.10459795110764247,0.217
273,SN1998dk,0.013219,1.05,0.1,Ia-norm,0.0386,0.14,0.0,1.4,1.1,0.23855360759110839,,,,,,,0.04486362636089325,0.12244729048394731,0.23855360759110839
274,SN2005mz,0.017559,1.83,0.05,Ia-norm,0.1399,0.32299999999999995,0.0,1.1,1.7,,,,,,,,0.16286323964595795,,0.0
275,SN2011by,0.002843,1.14,0.0,Ia-norm,0.0119,0.0,0.013,1.1,1.1,0.09232685474758595,0.067,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,,,,,0.013955963775515556,-0.054916635734326036,0.067
276,SN2006mp,0.026998678,1.026273553,0.07,Ia-99aa-like,0.0303,0.16,0.0,1.0,1.1,0.13445520533521016,,,,,,,0.03522392362356186,0.009511380267134939,0.13445520533521016
277,SN2002ha,0.0144,1.22,0.04,Ia-norm,0.0852,0.0,0.0,1.1,1.1,0.10215084469003578,,,,,,,0.1022261008620262,0.04671187628333939,0.10215084469003578
278,SN1997do,0.01012,0.94,0.05,Ia-norm,0.0534,0.213,0.0,1.3,0.7,0.15738046348224072,,,,,,,0.06174911931157113,0.06448718755386196,0.15738046348224072
279,SN1999ek,0.017522,1.14,0.03,Ia-norm,0.4794,0.0,0.4794,1.1,1.3,,0.277,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,,,,,0.5681278109550476,,0.277
280,SN1995D,0.006561,1.05,0.03,Ia-norm,0.0484,0.0,0.0484,1.7,0.7,0.016617084629815093,,,,,,,0.0570964626967907,-0.08725639614144853,0.016617084629815093
281,SN2006ef,0.017902,1.201191665,0.07,Ia-norm,0.0201,0.18,0.0,1.7,0.7,0.11394201445262864,0.035,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.023754389956593517,-0.021115989271308422,0.035
282,SN2006ak,0.0381,1.22,0.08,Ia-norm,0.0271,0.0,0.0271,1.2,1.1,0.21442152422872118,,,,,,,0.032857466489076614,0.0896139214490752,0.21442152422872118
283,SN2005bg,0.023086,1.06633512,0.07400000000000001,Ia-norm,0.0264,0.0,0.0264,,,,0.078,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.03210136666893959,,0.078
284,SN2005ms,0.025204,1.021422082,0.07,Ia-norm,0.029,0.0,0.029,1.1,1.1,0.14406704167038759,,,,,,,0.03392595425248146,0.018027384608320318,0.14406704167038759
285,SN1997Y,0.015865999999999998,1.15,0.09,Ia-norm,0.0142,0.0,0.0142,1.3,0.9,0.09965003064526173,,,,,,,0.016663549467921257,-0.04463649757001065,0.09965003064526173
286,SN2006ej,0.020452,1.266591743,0.07,Ia-norm,0.0296,0.2,0.0,1.3,0.9,0.11692254472551056,0.016,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,0.059,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,0.035134952515363686,-0.0019277917673612421,0.059
287,SN1994T,0.034656,1.51,0.08,Ia-norm,0.0253,0.0,0.0253,0.5,1.7,,,,,,,,0.024001039564609528,,0.0
288,SN2004dt,0.01973,1.14,0.04,Ia-norm,0.0212,0.0,0.0212,,,0.1429019851390687,0.0,https://www.aanda.org/articles/aa/pdf/2007/44/aa7487-07.pdf,,,,,0.02654051780700684,0.008243048688648003,0.0
289,SN2007jg,0.037131,1.17,0.05,Ia-norm,0.0904,0.0,0.0904,1.9,0.6,0.1259220458163517,0.15,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,0.108,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,0.10613872855901718,0.07177438080524468,0.108
290,SN2007on,0.0064944930000000005,1.641064228,0.07400000000000001,Ia-norm,0.0098,0.0,0.0098,1.2,1.1,0.06020171330525609,0.0,https://arxiv.org/pdf/1702.06585.pdf,,,,,0.01152999047189951,-0.00932872219393488,0.0
291,SN1995E,0.011575,1.16,0.05,Ia-norm,0.0229,0.0,0.0229,1.1,1.3,0.8574085018134128,0.77,https://academic.oup.com/mnras/article/479/3/3663/5040246,,,,,0.026500772684812542,0.7232635502580003,0.77
292,SN2007ba,0.038513,1.89,0.05,Ia-91bg,0.0315,0.0,0.0315,1.2,1.1,0.0,0.15,https://arxiv.org/pdf/1702.06585.pdf,,,,,0.036718517541885376,0.24958833372225442,0.15
293,SN2003hv,0.0056240000000000005,1.31,0.05,Ia-norm,0.0133,0.0,0.0133,1.5,0.9,0.07838514916875872,0.0,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,,,,,0.01526845060288906,-0.05582935486557261,0.0
294,SN2002cx,0.023963,1.51,0.09,Iax,0.0278,0.032,0.0,,,,0.05,https://iopscience.iop.org/article/10.1088/0004-637X/767/1/57/pdf,,,,,0.0322704017162323,,0.05
295,SN1994M,0.0232,1.26,0.06,Ia-norm,0.0199,0.18,0.0,1.3,1.1,0.18302710684942392,,,,,,,0.02278881333768368,0.051237537004432454,0.18302710684942392
296,SN1999cw,0.012372,0.94,0.05,Ia-norm,0.0296,0.0,0.0296,1.7,0.9,0.012480323806133786,0.05,https://arxiv.org/pdf/astro-ph/0410476.pdf,,,,,0.035848699510097504,-0.10631337192371859,0.05
297,SN2017cbv,0.00399,1.06,0.0,Ia-norm,0.1452,0.0,0.1452,0.7,1.3,-0.114368475904703,0.0,https://arxiv.org/pdf/1706.08990.pdf,,,,,0.1687379777431488,-0.10684584074610015,0.0
298,SN2002bf,0.024197,1.12,0.08,Ia-norm,0.0092,0.18,0.0,1.3,1.1,,,,,,,,0.011204391717910768,,0.0
299,SN1998ef,0.017741999999999997,1.27,0.07,Ia-norm,0.0631,0.2,0.0,0.5,1.9,-0.0639898241840397,,,,,,,0.07369804382324219,-0.14396104089018635,-0.0639898241840397
300,SN2006gt,0.044771,1.66,0.05,Ia-91bg,0.0323,0.0,0.0323,1.9,0.3,0.18438867688707966,0.04,https://arxiv.org/pdf/1702.06585.pdf,,,,,0.037250734865665436,0.14631478788257368,0.04
301,SN2007ae,0.064387,0.98,0.06,Ia-norm,0.0386,0.0,0.0,1.3,1.1,,,,,,,,0.044801071286201484,,0.0
302,SN1999cp,0.00948,0.98,0.07,Ia-norm,0.0212,0.0,0.0212,1.1,1.1,0.07206194200965338,0.04,Jiawen,,,,,0.0245564766228199,-0.06109449911712517,0.04
303,SN2006kf,0.021301,1.55,0.03,Ia-norm,0.2097,0.0,0.2097,1.5,0.7,-0.0635391394008375,0.006999999999999999,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,0.032,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,0.24552930891513824,0.07610000768034553,0.006999999999999999
304,SN2003gq,0.021448,1.69,0.19,Iax,0.06,0.0,0.06,1.8,1.9,,0.4,https://iopscience.iop.org/article/10.1088/0004-637X/767/1/57/pdf,,,,,0.06934433430433272,,0.4
305,SN2003ae,0.032857,1.210128557,0.07400000000000001,Ia-norm,0.0204,0.0,0.0,,,,,,,,,,0.024330837652087208,,0.0
306,SN2007A,0.0171,0.95,0.05,Ia-norm,0.0631,0.04,0.0,1.1,1.1,0.2092717259657148,0.225,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,0.259,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,0.07371006906032562,0.1274893142491038,0.225
307,SN1994ae,0.004266,0.96,0.04,Ia-norm,0.0262,0.0,0.0262,1.1,1.1,0.1062452222553446,,,,,,,0.030709240585565567,-0.01933313377222845,0.1062452222553446
308,SN2001bg,0.007122,1.06,0.03,Ia-norm,0.0338,0.0,0.0338,1.2,1.1,0.24809767396239657,,,,,,,0.03916812315583229,0.1260504545336829,0.24809767396239657
309,ASASSN-14lp,0.0051,0.8,0.01,Ia-norm,0.0213,0.32,0.022,1.5,0.8,0.16898963992332233,0.33,https://iopscience.iop.org/article/10.3847/0004-637X/826/2/144/pdf,,,,,0.0247724037617445,0.05679246384273284,0.33
310,SN1998de,0.016471,1.88,0.05,Ia-norm,0.0495,0.139,0.0,,,,,,,,,,0.05935512110590935,,0.0
311,SN2000cx,0.0081,0.99,0.02,Ia-pec,0.0698,0.083,0.0,1.3,1.0,0.12461517371869812,0.0,https://academic.oup.com/mnras/article/436/2/1225/1127597,,,,,0.08153032511472702,0.04780237650036412,0.0
312,SN2006ac,0.023106,1.2,0.03,Ia-norm,0.0136,0.04,0.0,0.8,1.2,0.2766225258385125,0.066,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,,,,,0.015722066164016724,0.1334660573894766,0.066
313,SN1981B,0.006031,1.056649558,0.07400000000000001,Ia-norm,0.0157,0.0,0.0157,,,0.19307873881399146,0.11,https://www.jstor.org/stable/pdf/40678120.pdf?refreqid=excelsior%3A6fcd3a834aa6a5f1eb6b09f2a7c35340&ab_segments=&origin=&initiator=&acceptTC=1,,,,,0.018273219466209408,0.05021271148654094,0.11
314,SN1998bu,0.0029920000000000003,1.03,0.02,Ia-norm,0.0217,0.395,0.0,0.8,1.2,0.30834611300585046,0.35100000000000003,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,0.38,https://academic.oup.com/mnras/article/479/3/3663/5040246,,,0.02518058568239212,0.17321247294905362,0.35100000000000003
315,SN2006ax,0.016738999999999997,1.06,0.03,Ia-norm,0.041,0.0,0.041,1.4,1.1,0.012331316511323465,0.009000000000000001,https://iopscience.iop.org/article/10.1088/0004-637X/704/2/1036,0.0,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,0.016,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,0.050278909504413605,-0.09860511656880888,0.009000000000000001
316,SN2003U,0.028341,1.46,0.1,Ia-norm,0.0242,0.0,0.0,1.1,1.0,0.12012022857591181,,,,,,,0.029637949541211125,0.023809078779237325,0.12012022857591181
317,SN1990O,0.030664,0.987955962,0.07,Ia-norm,0.0807,0.0,0.0807,,,,,,,,,,0.09514250606298448,,0.0
318,SN1990N,0.0033950000000000004,0.943599628,0.07400000000000001,Ia-norm,0.0223,0.0,0.0223,,,,,,,,,,0.025907685980200768,,0.0
319,SN1999cc,0.031327999999999995,1.35,0.06,Ia-norm,0.0174,0.2,0.0,,,,,,,,,,0.02278294414281845,,0.0
320,SN2007qe,0.02,1.03,0.04,Ia-norm,0.0332,0.0,0.0332,1.2,0.9,0.1100747805039044,0.069,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,,,,,0.03831024840474129,-0.011929196830543276,0.069
321,SN2004L,0.032346,1.12,0.07,Ia-norm,0.0268,0.0,0.0,,,,,,,,,,0.031839046627283096,,0.0
322,SN1999da,0.012695,1.9,0.05,Ia-91bg,0.0449,0.0,0.0449,1.5,1.0,0.0,,,,,,,0.051408380270004266,0.6342228837895085,0.0
323,SN2005be,0.035,1.49,0.05,Ia-norm,0.0294,0.2,0.0,1.2,1.1,0.07333481623493349,0.0,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.03400299698114395,-0.012419878334323897,0.0
324,SN2005am,0.007899,1.3,0.05,Ia-norm,0.0433,0.07400000000000001,0.0,1.3,1.1,0.1437944379711975,0.053,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.05363275483250618,0.04681518868479273,0.053
325,SN2008R,0.0135,1.54,0.05,Ia-norm,0.0618,0.0,0.0618,1.0,1.3,0.08701156306777863,0.009000000000000001,https://arxiv.org/pdf/1702.06585.pdf,,,,,0.07211724668741226,0.05078991704755964,0.009000000000000001
326,SN2006td,0.015880000000000002,1.379582116,0.07,Ia-norm,0.076,0.1,0.0,,,,,,,,,,0.08838461339473724,,0.0
327,SN2006mo,0.037002,1.565199499,0.07,Ia-norm,0.0383,0.18,0.0,0.8,1.1,,,,,,,,0.044580306857824326,,0.0
328,SN2006is,0.031421,0.852109517,0.07,Ia-norm,0.029,0.0,0.029,1.9,0.7,0.130868508318206,0.0,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.03368092328310013,0.019743121843735167,0.0
329,SN2005cf,0.006461,1.1,0.03,Ia-norm,0.0841,0.218,0.0,1.4,0.8,0.08778980069277709,0.08800000000000001,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,,,,,0.0974162369966507,0.023558838654462733,0.08800000000000001
330,SN2007ax,0.006878,1.87,0.05,Ia-91bg,0.0446,0.204,0.0,0.9,1.9,0.0,0.213,https://arxiv.org/pdf/1702.06585.pdf,,,,,0.05380196496844292,0.7402329903094191,0.213
331,SN2003cg,0.00413,1.26,0.05,Ia-norm,0.0265,1.331,0.0,1.1,1.1,1.3553064237066947,1.27,https://academic.oup.com/mnras/article/479/3/3663/5040246,,,,,0.03090542741119862,1.231633467935218,1.27
332,SN2003du,0.006384,1.07,0.06,Ia-norm,0.0081,0.03,0.0,,,0.050679278675230865,0.0,https://iopscience.iop.org/article/10.3847/1538-4357/ab2a16/pdf,,,,,0.010021917521953584,-0.10070457186069603,0.0
333,SN1999gp,0.026745,0.87,0.04,Ia-norm,0.0472,0.0,0.0472,,,,,,,,,,0.055899787694215775,,0.0
334,SN2001br,0.020628,1.16,0.04,Ia-norm,0.0557,0.0,0.0557,1.7,0.7,0.27997472100826853,,,,,,,0.06457832455635071,0.18390732132439425,0.27997472100826853
335,SN1993ac,0.049,1.19,0.1,Ia-norm,0.1409,0.0,0.1409,1.1,1.1,,,,,,,,0.1616462767124176,,0.0
336,SN2000B,0.019827,1.46,0.05,Ia-norm,0.0579,0.18,0.0,,,,,,,,,,0.06881819665431976,,0.0
337,SN2007au,0.020584,1.69,0.05,Ia-norm,0.0584,0.0,0.0584,1.7,1.9,0.17316391919152468,,,,,,,0.0671006515622139,0.17443088070876556,0.17316391919152468
338,SN2007jh,0.040796,1.7585466180000002,0.07400000000000001,Ia-86G-like,0.0902,0.0,0.0902,,,,0.16899999999999998,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.10360541939735413,,0.16899999999999998
339,SN2008fp,0.005664,0.979300806,0.07400000000000001,Ia-norm,0.1686,0.0,0.1686,1.5,0.6,0.4839908858899758,0.578,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,0.53,https://academic.oup.com/mnras/article/479/3/3663/5040246,,,0.19610877335071564,0.5224328611518736,0.53
340,SN2006ob,0.059239,1.5602525859999998,0.07,Ia-norm,0.0285,0.0,0.0,,,,0.045,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,,,0.033117607235908515,,0.045
341,SN1999X,0.025171,1.11,0.08,Ia-norm,0.0272,0.12,0.0,0.3,0.7,,,,,,,,0.03182338550686836,,0.0
342,SN2006py,0.0579,1.147860366,0.07400000000000001,Ia-norm,0.0518,0.0,0.0518,0.3,0.5,0.334206407388834,0.142,https://iopscience.iop.org/article/10.1088/0004-637X/704/2/1036,0.154,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,,,0.060121007263660424,0.2333193564326912,0.154
343,SN2007S,0.0139,0.94,0.03,Ia-91T,0.0224,0.518,0.0,1.4,0.9,0.5016574722653073,0.478,https://iopscience.iop.org/article/10.1088/0004-637X/789/1/32/pdf,0.42,https://academic.oup.com/mnras/article/479/3/3663/5040246,,,0.02781092934310436,0.37482600636846186,0.478
344,SN2007O,0.036212,1.136139751,0.07,Ia-norm,0.0182,0.04,0.0,,,,,,,,,,0.023142315447330475,,0.0
345,SN2012ht,0.003559000000000001,1.39,0.0,Ia-norm,0.0252,0.0,0.0252,1.4,1.0,0.0736077500169538,,,,,,,0.0292586088180542,-0.03560479613188505,0.0736077500169538
346,SN2007al,0.012175,1.89,0.05,Ia-91bg,0.036000000000000004,0.172,0.0,1.3,1.1,,,,,,,,0.04200977832078934,,0.0
